movieId,userId,rating
681,182,2.5
275,182,3.5
2376,182,3.5
2460,182,2.0
2352,182,3.5
214,182,2.5
834,182,3.0
3255,182,3.0
1483,182,0.5
4003,182,3.0
4677,182,3.5
874,182,4.0
1921,182,4.0
874,182,3.5
540,182,2.5
4025,182,4.0
1123,182,4.5
896,182,3.0
512,182,2.5
4081,182,4.0
1062,182,3.0
367,182,2.5
644,182,2.5
3094,182,4.0
2983,182,2.0
766,182,4.0
2490,182,3.5
2802,182,5.0
3463,182,4.0
1548,182,3.0
1256,182,2.5
1256,182,2.5
812,182,1.5
3707,182,4.0
3580,182,4.5
1019,182,4.0
1228,182,4.0
351,182,4.0
472,182,3.5
488,182,2.0
3340,182,4.0
2724,182,3.5
546,182,1.5
661,182,2.5
2451,182,4.0
2674,182,4.0
2909,182,4.5
1835,182,5.0
2738,182,1.5
3476,182,5.0
631,182,3.5
1114,182,3.0
385,182,2.5
1045,182,2.5
1793,182,4.5
1007,182,3.5
1925,182,4.5
1664,182,3.5
2735,182,4.0
1572,182,2.0
684,182,2.5
1135,182,2.0
402,182,2.0
3577,182,4.5
1999,182,3.5
1584,182,4.0
1834,182,3.5
2472,182,2.5
1853,182,4.0
1441,182,2.0
1313,182,2.0
900,182,4.0
876,182,4.0
111,182,2.0
475,182,2.0
469,182,2.5
2344,182,5.0
2516,182,4.0
333,182,1.5
364,182,3.0
3732,182,3.5
3710,182,4.5
169,182,3.0
3627,182,3.0
2995,182,3.5
2603,182,4.5
335,182,2.0
2892,182,3.0
3536,182,4.0
3488,182,4.5
279,182,3.0
3623,182,3.5
1802,182,3.5
807,182,3.5
1016,182,1.5
2042,182,1.5
1738,182,0.5
1099,182,2.5
1054,182,3.0
1536,182,3.0
1719,182,3.5
1717,182,3.0
2630,182,5.0
1065,182,2.5
1017,182,4.5
3712,182,4.5
3110,182,3.0
232,182,4.5
1422,182,3.5
3492,182,3.0
373,182,3.0
4120,182,3.5
1418,182,4.0
389,182,4.0
576,182,3.0
2130,182,3.0
321,182,2.0
2335,182,3.5
2030,182,4.0
3747,182,4.5
1274,182,3.5
600,182,4.0
1340,182,1.5
4299,182,4.0
632,182,3.5
1398,182,2.0
865,182,2.0
998,182,3.0
1012,182,2.5
3460,182,3.0
1060,182,2.5
969,182,2.5
716,182,0.5
2699,182,0.5
3066,182,3.0
160,182,3.0
1759,182,3.5
231,182,3.0
1035,182,3.0
237,182,3.5
276,182,3.0
747,182,0.5
445,182,4.0
674,182,1.5
565,182,2.0
569,182,3.5
602,182,3.5
2833,182,3.5
3185,182,4.0
603,182,2.0
3773,182,2.5
2511,182,3.5
4572,182,4.0
2479,182,4.0
3897,182,4.0
1898,182,4.0
3382,182,3.0
2839,182,4.5
1461,182,3.0
1143,182,4.0
2722,182,3.5
277,182,3.5
148,182,3.5
2792,182,4.0
1030,182,4.0
2310,182,4.5
2256,182,4.0
2109,182,2.0
823,182,2.5
1569,182,3.5
3705,182,4.0
317,182,4.0
3320,182,3.5
1541,182,4.0
2124,182,3.0
1691,182,3.0
2714,182,4.0
1792,182,2.5
1969,182,3.0
3786,182,3.5
2928,182,2.5
895,182,1.5
1714,182,3.5
2268,182,3.5
4382,182,2.5
424,182,2.0
3734,182,3.0
166,182,2.0
94,182,0.5
200,182,2.5
3056,182,4.5
370,182,0.5
4093,182,4.0
1851,182,0.5
3744,182,4.5
2032,182,2.5
3515,182,4.5
3424,182,3.0
2102,182,4.0
1559,182,3.5
757,182,3.0
829,182,4.0
4617,182,4.0
3491,182,3.5
172,182,3.5
2190,182,3.5
4786,182,3.5
2820,182,3.5
1854,182,4.0
584,182,4.0
2746,182,4.0
3444,182,3.0
2155,182,4.5
831,182,4.5
1657,182,2.5
1245,182,4.0
566,182,3.0
4022,182,4.5
2410,182,4.5
248,182,3.0
2400,182,4.0
442,182,2.5
1179,182,4.5
230,182,2.0
120,182,3.5
186,182,2.0
933,182,4.0
919,182,3.0
3942,182,3.0
557,183,5.0
1545,183,5.0
283,183,4.0
676,183,4.0
280,183,5.0
1361,183,3.0
1362,183,3.0
4273,183,3.0
4274,183,3.0
1705,183,4.0
2406,183,5.0
839,183,4.0
3162,183,4.0
1665,183,4.0
358,183,5.0
3451,183,4.0
574,183,5.0
2812,183,5.0
629,183,5.0
2438,183,3.0
279,183,4.0
3890,183,4.0
4346,183,3.0
3166,183,4.0
1051,183,3.0
2330,183,4.0
1637,183,3.0
512,183,2.0
2513,183,4.0
512,184,3.5
3577,184,5.0
1035,184,3.5
1143,184,3.0
277,184,2.5
120,184,4.0
3351,184,3.0
2826,184,3.0
69,184,4.0
80,184,3.0
97,184,4.5
130,184,3.0
836,184,2.0
170,184,4.0
1104,184,4.5
1503,184,3.5
32,184,4.0
15,184,3.0
610,184,4.0
127,184,2.5
2000,184,4.5
745,184,5.0
96,184,5.0
931,184,4.0
2729,184,1.5
86,184,4.5
3759,184,4.5
3871,184,5.0
95,184,4.5
791,184,3.0
2525,184,4.0
843,184,4.5
8,184,3.5
183,184,4.0
27,184,4.5
73,184,2.5
2357,184,5.0
10,184,2.0
2126,184,4.5
1544,185,4.0
1573,185,2.0
4780,185,4.0
1698,185,4.0
4012,185,5.0
903,185,4.0
26,185,3.0
353,185,3.0
2173,185,2.0
1783,185,4.0
22,185,3.0
344,185,3.0
2151,185,4.0
2376,185,3.0
766,185,4.0
3707,185,5.0
1007,185,5.0
3577,185,5.0
1311,185,2.0
876,185,4.0
3712,185,4.0
1759,185,3.0
1544,186,4.0
696,186,4.0
1380,186,4.0
1305,186,4.0
1545,186,4.0
1718,186,4.0
283,186,4.0
676,186,4.0
1814,186,4.0
1728,186,4.0
1698,186,5.0
280,186,5.0
1361,186,4.0
1362,186,4.0
4273,186,4.0
4274,186,4.0
4265,186,4.0
426,186,4.0
4179,186,4.0
4012,186,4.0
4611,186,5.0
2407,186,4.0
2970,186,5.0
264,186,4.0
3892,186,5.0
3743,186,5.0
3572,186,4.0
3452,186,5.0
3934,186,5.0
2971,186,3.0
4586,186,5.0
3725,186,4.0
2406,186,5.0
2553,186,4.0
839,186,4.0
3162,186,4.0
3243,186,4.0
2662,186,5.0
358,186,5.0
1008,186,4.0
2458,186,3.0
2797,186,4.0
1036,186,4.0
1370,186,4.0
1753,186,5.0
2818,186,4.0
2320,186,4.0
1962,186,5.0
474,186,4.0
443,186,4.0
366,186,5.0
1354,186,4.0
301,186,4.0
451,186,4.0
1765,186,4.0
433,186,4.0
4745,186,4.0
3454,186,4.0
2915,186,3.0
1081,186,4.0
1721,186,3.0
4720,186,4.0
3241,186,4.0
1700,186,4.0
564,186,4.0
2533,186,3.0
25,186,4.0
4747,186,4.0
3354,186,4.0
279,186,5.0
3905,186,4.0
4199,186,4.0
2931,186,4.0
626,186,3.0
234,186,4.0
814,186,5.0
871,186,4.0
1360,186,3.0
1537,186,3.0
2066,186,4.0
1760,186,4.0
2317,186,4.0
208,186,4.0
2829,186,3.0
225,186,4.0
344,186,4.0
1055,186,5.0
910,186,4.0
1996,186,4.0
2090,186,4.0
2178,186,4.0
1538,186,4.0
2330,186,4.0
1115,186,4.0
275,186,4.0
1534,186,4.0
1415,186,4.0
1921,186,3.0
540,186,4.0
1123,186,4.0
367,186,4.0
351,186,4.0
3340,186,4.0
1793,186,4.0
1366,186,5.0
900,186,5.0
111,186,3.0
2516,186,4.0
359,186,3.0
279,186,4.0
3165,186,4.0
2369,186,4.0
160,186,4.0
231,186,4.0
3808,186,3.0
3620,186,3.0
207,186,4.0
893,187,4.0
3749,187,3.0
2184,187,4.0
557,187,3.0
4344,187,4.5
1994,187,1.0
4780,187,4.5
2371,187,4.5
3635,187,4.0
3236,187,4.5
810,187,2.0
1545,187,2.0
283,187,2.0
1814,187,1.5
1821,187,4.0
1728,187,4.5
2793,187,4.0
2514,187,1.5
2281,187,1.0
2671,187,1.5
384,187,1.5
4179,187,4.5
3893,187,3.5
3706,187,4.0
4336,187,4.0
2970,187,4.0
3743,187,4.0
4307,187,4.5
4586,187,4.0
2608,187,5.0
2406,187,4.5
4609,187,4.0
839,187,4.0
3162,187,4.0
2948,187,4.0
2662,187,4.5
3300,187,4.0
1397,187,4.0
1377,187,4.0
2575,187,4.0
741,187,4.0
2825,187,4.0
1765,187,4.0
905,187,3.0
433,187,1.0
2313,187,3.0
150,187,1.5
4745,187,5.0
4720,187,4.0
2111,187,4.0
3943,187,5.0
3061,187,3.0
3049,187,4.5
234,187,1.5
71,187,0.5
2519,187,4.0
1014,187,3.0
663,187,3.0
2756,187,5.0
1335,187,4.0
4104,187,5.0
2151,187,3.5
3818,187,5.0
275,187,2.0
2802,187,4.5
3707,187,5.0
2909,187,1.5
1793,187,4.0
1007,187,3.0
3577,187,4.0
1853,187,4.0
4069,187,4.0
2892,187,5.0
3536,187,4.5
2630,187,5.0
3712,187,3.5
160,187,2.0
231,187,2.0
276,187,3.5
3897,187,4.0
3705,187,3.5
329,187,2.5
3244,187,4.0
94,187,2.5
4093,187,5.0
3744,187,4.5
4375,187,4.0
1559,187,3.0
829,187,4.0
2638,187,4.5
584,187,2.0
1710,187,4.5
2155,187,4.0
1710,187,4.0
831,187,4.0
725,187,2.0
4749,187,4.0
3450,187,3.0
31,187,1.0
3601,187,5.0
2410,187,5.0
3639,187,4.5
1853,187,4.0
457,187,4.5
3946,187,4.0
1179,187,4.0
3298,187,4.0
230,187,2.5
1296,187,2.5
3352,187,4.0
3351,187,4.0
2668,187,4.5
25,187,4.0
933,187,3.5
3315,187,4.0
919,187,3.5
34,187,2.0
3113,187,4.0
4045,187,0.5
278,187,4.0
422,187,3.0
688,187,2.5
1277,187,3.0
810,188,5.0
4265,188,4.0
4012,188,5.0
2407,188,5.0
3452,188,5.0
4056,188,5.0
3451,188,4.0
2540,188,4.0
3454,188,5.0
2996,188,5.0
2923,188,5.0
1783,188,2.0
2694,188,5.0
2530,188,4.0
2519,188,3.0
810,189,4.0
1821,189,4.5
2662,189,4.0
663,189,4.0
275,189,4.0
120,189,3.5
67,189,4.5
93,189,4.0
97,189,4.5
1821,190,5.0
3725,190,4.5
2979,190,4.0
663,190,4.0
900,190,3.5
111,190,3.0
2319,190,3.5
2042,190,3.0
1054,190,3.5
2630,190,4.0
3712,190,3.5
232,190,4.0
389,190,3.0
576,190,3.0
2335,190,4.0
1759,190,4.0
231,190,3.0
276,190,3.5
674,190,3.0
498,190,4.0
1143,190,3.5
277,190,5.0
2310,190,3.5
317,190,3.0
884,190,4.0
1541,190,3.5
911,190,3.0
329,190,3.5
200,190,3.0
3744,190,5.0
1559,190,4.0
829,190,4.0
1497,190,3.5
3444,190,4.5
2155,190,5.0
831,190,4.0
2333,190,4.0
192,190,5.0
4749,190,4.0
3450,190,3.0
4022,190,3.0
3639,190,4.0
1845,190,3.0
2400,190,4.0
9,190,5.0
97,190,4.0
201,190,4.0
1544,191,4.0
893,191,4.0
2452,191,5.0
1540,191,4.0
3749,191,5.0
1573,191,4.0
2930,191,5.0
2721,191,1.0
646,191,3.0
557,191,3.0
4344,191,5.0
636,191,2.0
1729,191,4.0
300,191,1.0
821,191,2.0
921,191,1.0
824,191,2.0
4223,191,5.0
1253,191,2.0
76,191,1.0
4023,191,4.0
4780,191,5.0
1893,191,4.0
2371,191,5.0
4487,191,5.0
2535,191,4.0
930,191,1.0
3236,191,5.0
769,191,5.0
2950,191,5.0
2204,191,5.0
283,191,3.0
835,191,3.0
453,191,5.0
696,192,5.0
557,192,3.0
636,192,5.0
921,192,4.0
827,192,4.0
1567,192,4.0
930,192,4.0
3236,192,3.0
678,192,5.0
810,192,5.0
283,192,5.0
676,192,5.0
2281,192,4.0
1544,193,2.0
3236,193,4.0
810,193,3.0
676,193,2.0
1821,193,4.0
3893,193,4.0
2970,193,5.0
3725,193,5.0
4082,193,5.0
2288,193,3.0
2519,193,2.5
663,193,3.0
3712,193,4.0
584,193,3.5
3242,193,4.0
2318,193,4.0
3332,193,5.0
217,193,4.0
813,194,2.0
3353,194,3.0
536,194,3.5
3449,194,4.5
3448,194,2.5
2568,194,3.5
1354,194,3.5
3220,194,3.0
1537,194,3.5
696,195,4.0
893,195,4.0
3749,195,4.0
2930,195,4.0
2184,195,4.0
4344,195,2.0
636,195,4.0
824,195,4.0
356,195,2.0
1491,195,1.0
4228,195,3.0
2371,195,5.0
3236,195,5.0
1545,195,4.0
645,195,3.0
1821,195,4.0
1839,195,4.0
280,195,3.0
426,195,5.0
3893,195,4.0
3603,195,2.0
3706,195,4.0
1705,195,5.0
4678,195,5.0
4307,195,5.0
3449,195,5.0
2971,195,3.0
1528,195,3.0
1850,195,5.0
3243,195,4.0
2667,195,5.0
2288,195,5.0
1008,195,4.0
3680,195,4.0
574,195,3.0
2285,195,3.0
3776,195,3.0
1397,195,4.0
443,195,3.0
1354,195,3.0
2575,195,4.0
2979,195,4.0
246,195,2.0
905,195,4.0
2148,195,4.0
1023,195,4.0
4745,195,2.0
2021,195,3.0
1815,195,4.0
1399,195,4.0
1167,195,3.0
629,195,3.0
841,195,3.0
4379,195,3.0
3061,195,4.0
1878,195,4.0
3052,195,4.0
3429,195,5.0
1492,195,4.0
3220,195,2.0
830,195,4.0
1928,195,3.0
2317,195,4.0
1504,195,3.0
2845,195,4.0
2519,195,4.0
1014,195,4.0
4085,195,3.0
208,195,4.0
297,195,1.0
1335,195,3.0
892,195,4.0
1977,195,4.0
2095,195,4.0
910,195,3.0
3542,195,4.0
1538,195,4.0
3261,195,2.0
275,195,4.0
214,195,3.0
512,195,4.0
367,195,3.0
766,195,5.0
3463,195,4.0
812,195,4.0
4303,195,4.0
546,195,5.0
524,195,1.0
1114,195,4.0
385,195,3.0
1793,195,3.0
478,195,4.0
1007,195,5.0
402,195,3.0
1834,195,5.0
900,195,3.0
876,195,2.0
469,195,3.0
1863,195,4.0
3627,195,4.0
3536,195,3.0
321,195,3.0
865,195,3.0
1530,196,4.5
2993,196,3.5
557,196,3.5
636,196,5.0
1705,196,4.5
839,196,4.5
3162,196,4.5
3243,196,3.0
447,196,4.0
629,196,3.0
275,196,5.0
389,196,3.5
25,196,2.0
1761,196,4.0
742,196,4.5
69,196,4.5
67,196,4.0
1557,196,2.0
96,196,3.5
271,196,4.5
2126,196,5.0
300,197,2.0
2371,197,3.0
3236,197,5.0
810,197,3.0
1728,197,5.0
280,197,5.0
1361,197,5.0
1362,197,5.0
4273,197,5.0
4274,197,5.0
287,197,2.0
2970,197,4.0
3725,197,5.0
1850,197,3.0
429,197,4.0
2825,197,3.0
3790,197,5.0
905,197,5.0
863,197,5.0
629,197,3.0
1058,197,2.0
234,197,5.0
2452,198,3.0
3749,198,4.0
1573,198,4.0
2930,198,5.0
2993,198,3.0
557,198,3.0
4023,198,5.0
1567,198,4.0
3236,198,5.0
2819,198,4.0
810,198,5.0
3702,198,5.0
3410,198,4.0
676,198,3.0
1728,198,3.0
280,198,3.0
1361,198,3.0
1362,198,3.0
4273,198,3.0
4274,198,3.0
2671,198,3.0
426,198,3.0
4179,198,3.0
3893,198,4.0
4336,198,5.0
3819,198,5.0
2970,198,4.0
2675,198,3.0
4307,198,5.0
2971,198,3.0
2406,198,3.0
1850,198,4.0
839,198,2.0
3162,198,2.0
3745,198,3.0
2456,198,5.0
3243,198,4.0
2662,198,4.0
2288,198,5.0
3300,198,4.0
2458,198,4.0
474,198,3.0
903,198,5.0
1039,198,4.0
443,198,4.0
366,198,4.0
1194,198,2.0
456,198,5.0
1377,198,4.0
593,198,4.0
4638,198,2.0
2408,198,3.0
802,198,5.0
1354,198,5.0
301,198,4.0
741,198,2.0
2979,198,4.0
1421,198,3.0
433,198,2.0
150,198,3.0
4745,198,2.0
1815,198,5.0
1399,198,2.0
1167,198,5.0
629,198,4.0
2918,198,4.0
1700,198,3.0
2533,198,3.0
4646,198,2.0
2179,198,3.0
3061,198,5.0
1971,198,1.0
408,198,1.0
1783,198,4.0
2931,198,3.0
2742,198,1.0
2087,198,5.0
234,198,2.0
814,198,3.0
2813,198,4.0
3831,198,3.0
2317,198,4.0
2519,198,5.0
208,198,4.0
663,198,5.0
225,198,2.0
2756,198,3.0
2018,198,3.0
376,198,3.0
1335,198,3.0
1390,198,5.0
1183,198,4.0
910,198,3.0
2730,198,5.0
1840,198,2.0
2090,198,3.0
2151,198,4.0
2330,198,2.0
1115,198,4.0
275,198,3.0
1789,198,3.0
766,198,2.0
3707,198,4.0
3580,198,4.0
2909,198,3.0
1835,198,3.0
1114,198,4.0
1007,198,5.0
3577,198,4.0
1584,198,3.0
364,198,4.0
1056,198,1.0
1543,198,1.0
1054,198,4.0
1717,198,1.0
232,198,3.0
4200,198,3.0
3427,198,1.0
389,198,4.0
2335,198,4.0
2030,198,5.0
160,198,3.0
231,198,3.0
1035,198,3.0
276,198,5.0
616,199,2.0
1540,199,4.0
3749,199,5.0
2930,199,4.0
1530,199,1.0
2643,199,3.0
4344,199,3.0
636,199,4.0
824,199,3.5
4780,199,3.0
1567,199,2.0
3236,199,4.0
678,199,3.5
810,199,2.0
1545,199,2.0
283,199,3.0
4236,199,3.0
3254,199,3.0
1821,199,5.0
2035,199,4.0
1728,199,5.0
2793,199,2.0
4461,199,3.0
2020,199,2.0
280,199,3.5
1361,199,3.0
1362,199,3.0
4273,199,3.0
4274,199,3.0
2671,199,3.0
384,199,3.0
4179,199,5.0
3893,199,3.5
3990,199,4.0
4336,199,5.0
1101,199,1.0
4678,199,5.0
4307,199,4.0
2971,199,2.0
707,199,1.0
2517,199,2.0
4586,199,5.0
2553,199,5.0
4082,199,3.0
1528,199,5.0
1850,199,4.0
839,199,4.0
3162,199,4.0
2347,199,4.0
3745,199,3.0
1665,199,4.0
2662,199,4.0
2832,199,5.0
3993,199,5.0
358,199,4.5
3451,199,5.0
1036,199,3.5
3533,199,3.0
3680,199,4.0
2818,199,4.5
429,199,1.0
2812,199,5.0
2097,199,2.0
474,199,1.0
903,199,3.0
2376,199,4.0
1397,199,3.0
2568,199,3.0
2327,199,5.0
1344,199,4.0
366,199,2.0
771,199,2.0
456,199,3.0
388,199,3.0
1377,199,5.0
802,199,2.0
301,199,2.0
1213,199,4.0
2979,199,2.0
26,199,3.0
550,199,2.0
905,199,1.0
672,199,3.0
1035,199,4.0
1023,199,3.0
150,199,2.0
2021,199,5.0
4340,199,4.0
3453,199,3.0
2915,199,1.0
629,199,4.0
2918,199,4.0
4365,199,4.0
2533,199,2.5
1138,199,3.0
841,199,4.0
3279,199,3.0
744,199,2.0
3943,199,3.5
3061,199,3.0
1878,199,4.0
397,199,2.0
1783,199,4.0
279,199,4.0
1561,199,4.0
3220,199,4.0
234,199,2.0
1122,199,4.0
1360,199,4.5
1537,199,4.0
2813,199,1.0
2066,199,2.0
830,199,3.0
3831,199,5.0
2519,199,5.0
1014,199,4.0
4085,199,4.0
2756,199,4.0
1880,199,4.0
1464,199,4.0
1335,199,4.0
1055,199,4.0
1977,199,2.5
1051,199,3.0
1348,199,2.0
4104,199,3.0
1688,199,4.0
275,199,4.0
2352,199,3.0
4003,199,4.5
812,199,2.0
351,199,2.0
661,199,3.0
385,199,3.0
1793,199,4.0
1007,199,4.0
402,199,4.0
3577,199,4.0
1702,199,2.0
876,199,3.5
469,199,3.0
364,199,3.0
3732,199,4.0
3536,199,4.0
1054,199,3.0
2630,199,3.0
389,199,3.5
321,199,4.0
3747,199,3.5
3597,199,3.5
160,199,3.0
1759,199,4.0
231,199,1.5
4639,199,2.0
445,199,4.5
674,199,3.0
565,199,3.0
1898,199,4.5
2310,199,3.5
884,199,4.0
3524,199,3.5
3056,199,3.0
383,199,4.0
1788,199,3.5
1559,199,4.5
172,199,3.5
2190,199,3.0
2455,199,4.0
3444,199,3.0
727,199,4.0
2155,199,4.0
725,199,3.5
146,199,3.5
1551,199,3.0
3450,199,3.5
4094,199,2.0
1849,199,2.5
715,199,4.5
2015,199,3.5
3601,199,4.5
2410,199,3.5
248,199,3.0
1560,199,4.0
2400,199,4.0
230,199,2.5
3352,199,3.5
3351,199,3.5
529,199,4.5
3315,199,4.0
2339,199,4.5
3242,199,2.5
2318,199,1.5
879,199,4.5
2760,199,3.5
2474,199,4.0
3072,199,3.5
2181,199,5.0
1832,199,4.0
3338,199,3.5
1858,199,4.0
2619,199,3.0
1575,199,4.5
1816,199,3.5
1544,200,3.5
696,200,4.5
1553,200,3.5
1573,200,2.5
2721,200,5.0
1530,200,3.0
2993,200,4.5
557,200,4.5
636,200,4.0
356,200,4.0
4023,200,1.0
2535,200,3.5
3236,200,5.0
2819,200,4.0
810,200,4.0
3702,200,4.0
1545,200,4.0
3410,200,5.0
676,200,3.5
1814,200,3.0
2486,200,3.5
2514,200,3.0
1698,200,4.0
2281,200,3.5
2671,200,5.0
426,200,3.5
384,200,2.0
966,200,3.5
1067,200,3.5
2675,200,5.0
3452,200,3.0
1705,200,3.5
4016,200,5.0
3934,200,4.0
2517,200,4.0
1850,200,4.0
839,200,3.5
3162,200,3.5
3243,200,4.0
2288,200,4.0
1008,200,3.5
2458,200,3.5
3448,200,5.0
474,200,3.5
903,200,4.0
241,200,1.0
1039,200,3.5
2568,200,5.0
2327,200,3.5
260,200,2.0
1033,200,4.5
388,200,3.0
1354,200,4.0
301,200,3.0
2979,200,4.5
26,200,2.5
246,200,4.5
905,200,3.0
458,200,1.0
2021,200,4.0
1154,200,4.0
1167,200,4.0
2918,200,4.0
1700,200,4.0
2111,200,3.5
2923,200,4.0
408,200,4.5
3027,200,3.5
1783,200,5.0
2985,200,4.0
3049,200,4.0
2931,200,4.0
2742,200,5.0
3220,200,3.0
234,200,3.0
1122,200,4.0
1360,200,4.0
71,200,3.0
568,200,4.5
2317,200,4.0
1227,200,4.0
2519,200,3.5
3890,200,4.0
4077,200,4.0
4346,200,4.0
663,200,5.0
3347,200,4.0
3703,200,4.0
2095,200,4.0
910,200,4.0
2151,200,5.0
573,200,3.0
681,200,3.0
275,200,4.0
214,200,3.5
1534,200,4.0
512,200,4.0
1062,200,3.5
2983,200,4.0
766,200,4.5
3463,200,3.5
1548,200,4.0
812,200,4.5
1019,200,4.0
351,200,4.0
3340,200,4.0
1835,200,4.0
2738,200,4.0
631,200,4.0
1114,200,4.5
385,200,3.5
1045,200,5.0
1793,200,4.0
1007,200,3.0
3577,200,4.0
1584,200,3.5
1834,200,3.5
900,200,3.0
876,200,5.0
333,200,2.5
2319,200,4.5
2995,200,4.0
2926,200,3.5
1034,200,3.0
1719,200,5.0
1717,200,4.0
3712,200,5.0
232,200,3.5
389,200,4.0
2417,200,2.5
3597,200,4.5
160,200,3.5
1759,200,3.5
276,200,3.5
674,200,3.5
1605,200,3.0
3773,200,3.5
277,200,4.0
148,200,4.0
884,200,4.5
1541,200,5.0
3524,200,4.0
424,200,4.0
329,200,4.0
220,200,3.5
200,200,4.0
2032,200,4.0
2102,200,5.0
829,200,5.0
1063,200,4.5
439,200,3.0
733,200,2.5
1124,200,3.5
516,200,5.0
2155,200,4.5
729,200,4.0
831,200,5.0
1581,200,3.5
2333,200,4.5
146,200,4.0
566,200,3.5
3618,200,3.0
192,200,4.0
4582,200,3.5
31,200,2.5
4094,200,1.0
1849,200,3.0
4022,200,4.0
3601,200,4.0
2048,200,3.5
2410,200,2.0
1178,200,4.0
958,200,3.5
113,200,3.0
248,200,2.5
3435,200,4.5
118,200,3.5
689,200,4.0
816,200,4.0
1179,200,5.0
3079,200,4.0
249,200,5.0
120,200,4.0
243,200,2.5
1296,200,4.5
1597,200,3.0
2628,200,5.0
2720,200,3.5
115,200,4.0
1687,200,3.5
1761,200,4.5
2435,200,3.0
140,200,3.0
34,200,4.0
567,200,3.0
13,200,5.0
3242,200,5.0
555,200,3.5
1606,200,4.5
2318,200,3.0
511,200,3.5
278,200,5.0
298,200,4.0
1844,200,0.5
1294,200,3.0
119,200,4.5
2474,200,5.0
688,200,5.0
1747,200,4.0
2,200,4.0
112,200,3.0
114,200,4.0
1082,200,5.0
2395,200,4.5
3338,200,5.0
1563,200,4.0
421,200,4.0
1373,200,3.5
69,200,4.5
54,200,1.0
513,200,5.0
116,200,3.5
1786,200,4.0
1332,200,4.0
1544,201,5.0
893,201,4.0
3749,201,5.0
1573,201,5.0
636,201,4.0
300,201,4.0
921,201,4.0
1380,201,2.0
3236,201,5.0
810,201,5.0
283,201,4.0
676,201,5.0
2020,201,5.0
280,201,5.0
1361,201,3.0
1362,201,3.0
4273,201,3.0
4274,201,3.0
2671,201,5.0
4227,201,3.0
3452,201,4.0
2971,201,5.0
1850,201,4.0
3243,201,4.0
2288,201,5.0
1008,201,5.0
2458,201,5.0
429,201,2.0
2739,201,4.0
2327,201,4.0
211,201,2.0
1033,201,4.0
443,201,4.0
366,201,5.0
4638,201,5.0
301,201,2.0
26,201,5.0
1765,201,1.0
433,201,4.0
150,201,4.0
2021,201,5.0
1154,201,5.0
1167,201,3.0
629,201,5.0
3241,201,4.0
1700,201,5.0
2533,201,4.0
2741,201,3.0
2923,201,5.0
1878,201,4.0
1783,201,5.0
639,201,4.0
2985,201,3.0
234,201,3.0
871,201,3.0
1360,201,5.0
1542,201,4.0
1537,201,3.0
2813,201,4.0
568,201,1.0
2317,201,4.0
2519,201,5.0
208,201,4.0
1544,202,4.0
696,202,4.0
2103,202,2.0
1530,202,3.0
557,202,4.0
636,202,4.0
824,202,4.0
2371,202,4.0
4487,202,5.0
3236,202,4.0
810,202,5.0
3702,202,4.0
1545,202,3.0
953,202,1.0
676,202,4.0
3254,202,4.0
2486,202,4.0
4462,202,3.0
1728,202,5.0
1698,202,4.0
280,202,5.0
2281,202,4.0
1361,202,3.0
1362,202,3.0
4273,202,3.0
4274,202,3.0
1110,202,4.0
3154,202,4.0
1038,202,4.0
426,202,3.0
3218,202,2.0
4179,202,5.0
571,202,3.0
1067,202,4.0
4336,202,5.0
3819,202,4.0
2970,202,5.0
3892,202,5.0
3904,202,4.0
1705,202,4.0
4307,202,5.0
3449,202,5.0
2795,202,5.0
2971,202,4.0
2517,202,3.0
3464,202,3.0
4586,202,5.0
2608,202,4.0
2406,202,5.0
4609,202,4.0
2553,202,5.0
1528,202,4.0
839,202,4.0
3162,202,4.0
2173,202,4.0
1666,202,3.0
1665,202,5.0
2456,202,4.0
3243,202,5.0
2662,202,5.0
2667,202,5.0
2288,202,4.0
2832,202,5.0
2493,202,4.0
3993,202,4.0
4486,202,4.0
1008,202,4.0
3451,202,4.0
2458,202,5.0
1036,202,3.0
3680,202,4.0
574,202,4.0
1753,202,3.0
2818,202,5.0
2320,202,4.0
1962,202,4.0
2739,202,3.0
2812,202,4.0
474,202,3.0
903,202,3.0
945,202,3.0
1039,202,4.0
2568,202,5.0
366,202,5.0
946,202,3.0
380,202,5.0
1377,202,4.0
4638,202,4.0
802,202,3.0
2982,202,4.0
2821,202,4.0
246,202,3.0
905,202,4.0
3829,202,4.0
4340,202,4.0
3531,202,4.0
1532,202,4.0
1815,202,4.0
2641,202,4.0
1154,202,3.0
4448,202,4.0
1960,202,4.0
1081,202,3.0
629,202,4.0
4720,202,4.0
3241,202,4.0
1700,202,3.0
1058,202,3.0
2842,202,4.0
2741,202,3.0
841,202,4.0
2111,202,4.0
1783,202,4.0
3408,202,3.0
1108,202,2.0
2349,202,4.0
2438,202,4.0
3206,202,3.0
3354,202,3.0
279,202,4.0
4182,202,2.0
4018,202,3.0
234,202,4.0
814,202,4.0
871,202,4.0
651,202,4.0
2317,202,4.0
2519,202,4.0
1014,202,4.0
208,202,3.0
3535,202,4.0
4189,202,3.0
3342,202,3.0
3890,202,3.0
4077,202,5.0
4346,202,4.0
663,202,5.0
225,202,3.0
1716,202,4.0
1133,202,4.0
3347,202,3.0
3166,202,4.0
2756,202,5.0
3595,202,4.0
3178,202,4.0
1610,202,4.0
1390,202,4.0
3274,202,4.0
4474,202,4.0
